Month,Day,Hour,Beam Irradiance (W/m^2),Diffuse Irradiance (W/m^2),Ambient Temperature (C),Wind Speed (m/s),Plane of Array Irradiance (W/m^2),Cell Temperature (C),DC Array Output (W),AC Solar Output (W)
10,30,9,701,78,17.2,8.2,621.02,25.784,1055.746,2892.4
10,30,10,513,195,17.2,8.2,622.081,25.868,1060.505,3137.4
10,30,11,531,173,18.3,6.7,585.286,27.595,987.516,3127.9
10,30,12,683,125,17.8,8.8,577.149,25.421,974.376,3390.8
10,30,13,679,102,17.2,9.8,445.727,22.559,741.971,2942.7
10,30,14,642,67,16.7,9.3,266.907,19.741,410.747,2119.2
10,30,15,462,46,15.6,7.7,86.024,16.142,108.733,1028.1
10,30,16,105,17,12.2,6.7,13.249,11.363,24.249,153.4
10,30,17,0,0,9.4,7.7,0,9.4,0,0
10,30,18,0,0,8.3,8.8,0,8.3,0,0
10,30,19,0,0,6.7,7.7,0,6.7,0,0
10,30,20,0,0,5.6,6.2,0,5.6,0,0
10,30,21,0,0,5,5.7,0,5,0,0
10,30,22,0,0,4.4,6.7,0,4.4,0,0
10,30,23,0,0,3.9,6.2,0,3.9,0,0
10,31,0,0,0,2.8,6.2,0,2.8,0,0
10,31,1,0,0,2.8,5.2,0,2.8,0,0
10,31,2,0,0,2.2,5.7,0,2.2,0,0
10,31,3,0,0,1.7,5.2,0,1.7,0,0
10,31,4,0,0,1.7,5.2,0,1.7,0,0
10,31,5,0,0,1.1,5.7,0,1.1,0,0
10,31,6,121,18,1.7,5.2,79.468,1.807,141.574,189.9
10,31,7,523,43,3.3,5.2,341.491,8.572,608.258,1213
10,31,8,716,60,5,5.7,552.134,14.202,981.574,2408.9
10,31,9,797,74,6.1,4.6,683.956,19.662,1195.727,3280.2
10,31,10,656,125,6.7,5.7,654.856,18.256,1155.075,3428.2
10,31,11,755,93,7.2,6.2,659.075,18.186,1159.377,3713.8
10,31,12,810,81,6.7,5.2,606.057,17.975,1056.328,3704
10,31,13,792,73,6.7,4.6,468.289,15.952,798.867,3203.1
10,31,14,696,59,6.7,4.6,274.196,11.71,433.463,2260.3
10,31,15,500,41,6.1,3.6,83.626,6.976,105.573,1088.2
10,31,16,97,16,5,4.1,12.458,3.795,23.562,147.1
10,31,17,0,0,5,4.6,0,5,0,0
10,31,18,0,0,5,6.2,0,5,0,0
10,31,19,0,0,5,5.2,0,5,0,0
10,31,20,0,0,4.4,6.2,0,4.4,0,0
10,31,21,0,0,5,5.8,0,5,0,0
10,31,22,0,0,5.7,5.5,0,5.7,0,0
10,31,23,0,0,6.3,5.1,0,6.3,0,0
11,1,0,0,0,7,4.7,0,7,0,0
11,1,1,0,0,7.6,4.3,0,7.6,0,0
11,1,2,0,0,8.3,4,0,8.3,0,0
11,1,3,0,0,8.9,3.6,0,8.9,0,0
11,1,4,0,0,8.3,2.1,0,8.3,0,0
11,1,5,0,0,7.2,2.1,0,7.2,0,0
11,1,6,3,9,8.3,5.7,9.732,7.174,17.899,16
11,1,7,316,61,8.3,4.6,253.061,12.038,447.024,927
11,1,8,535,89,10,6.7,470.76,16.902,828.257,2049.6
11,1,9,75,195,10.6,7.7,264.283,13.994,477.071,1335
11,1,10,335,222,10.6,6.2,505.317,18.462,892.187,2632.4
11,1,11,589,178,10.6,6.7,628.735,20.402,1096.451,3480.9
11,1,12,641,136,10.6,6.7,557.726,19.371,968.228,3361.7
11,1,13,610,110,10,6.7,416.084,16.346,712.946,2811.2
11,1,14,522,87,9.4,5.7,246.526,13.176,396.85,1957.7
11,1,15,301,57,8.9,4.1,78.118,9.534,114.496,841.5
11,1,16,22,17,7.2,3.6,15.217,5.994,28.511,81.4
11,1,17,0,0,6.7,3.1,0,6.7,0,0
11,1,18,0,0,6.7,3.1,0,6.7,0,0
11,1,19,0,0,6.1,3.1,0,6.1,0,0
11,1,20,0,0,5.6,2.1,0,5.6,0,0
11,1,21,0,0,5.6,3.1,0,5.6,0,0
11,1,22,0,0,5.6,2.6,0,5.6,0,0
11,1,23,0,0,5,3.1,0,5,0,0
11,2,0,0,0,5,3.6,0,5,0,0
11,2,1,0,0,5,4.6,0,5,0,0
11,2,2,0,0,5,5.2,0,5,0,0
11,2,3,0,0,5,5.2,0,5,0,0
11,2,4,0,0,5.6,4.6,0,5.6,0,0
11,2,5,0,0,5.6,5.7,0,5.6,0,0
11,2,6,149,15,5.6,4.6,87.522,5.903,151.858,193
11,2,7,569,35,7.2,6.2,348.79,12.103,609.323,1199.8
11,2,8,750,49,10,7.7,550.388,17.613,962.026,2354
11,2,9,833,60,11.7,7.2,681.993,21.955,1178.699,3232
11,2,10,881,67,14.4,6.7,743.511,26.328,1261.286,3753
11,2,11,891,69,16.1,7.2,719.442,27.19,1212.143,3896.2
11,2,12,879,66,16.7,7.7,624.335,25.857,1047.209,3693.9
11,2,13,842,59,17.8,7.7,471.461,24.561,769.688,3124
11,2,14,754,48,17.8,6.2,276.831,22.046,411.845,2203.9
11,2,15,560,34,17.8,5.2,81.071,18.515,91.511,1062.7
11,2,16,125,14,16.1,6.2,10.629,15.218,19.123,149
11,2,17,0,0,14.4,5.7,0,14.4,0,0
11,2,18,0,0,14.4,5.2,0,14.4,0,0
11,2,19,0,0,14.4,6.2,0,14.4,0,0
11,2,20,0,0,13.3,4.6,0,13.3,0,0
11,2,21,0,0,12.8,3.1,0,12.8,0,0
11,2,22,0,0,12.2,3.1,0,12.2,0,0
11,2,23,0,0,11.7,4.1,0,11.7,0,0
11,3,0,0,0,10.6,4.6,0,10.6,0,0
11,3,1,0,0,10,4.6,0,10,0,0
11,3,2,0,0,9.4,4.1,0,9.4,0,0
11,3,3,0,0,8.9,1.5,0,8.9,0,0
11,3,4,0,0,6.7,1.5,0,6.7,0,0
11,3,5,0,0,6.1,2.6,0,6.1,0,0
11,3,6,10,18,7.2,2.6,22.694,5.847,41.726,72.5
11,3,7,223,65,8.9,2.6,200.388,12.223,354.65,756.2
11,3,8,437,103,11.7,2.1,416.969,21.665,718.202,1794.7
11,3,9,553,131,13.9,2.1,564.556,28.377,948.27,2616.6
11,3,10,612,148,14.4,2.6,640.27,30.19,1067.681,3169.9
11,3,11,628,153,13.9,3.1,628.898,28.748,1053.633,3354
11,3,12,602,151,13.9,4.6,544.551,24.781,921.918,3185.1
11,3,13,546,130,13.3,5.2,399.309,20.483,672.653,2613.8
11,3,14,423,101,13.3,5.2,226.101,16.936,362.619,1717.3
11,3,15,195,63,12.2,5.2,73.28,12.611,115.006,669.9
11,3,16,6,15,10,4.6,14.115,8.931,26.112,50.4
11,3,17,0,0,9.4,3.6,0,9.4,0,0
11,3,18,0,0,9.4,2.1,0,9.4,0,0
11,3,19,0,0,8.9,2.1,0,8.9,0,0
11,3,20,0,0,7.8,2.1,0,7.8,0,0
11,3,21,0,0,8.3,3.1,0,8.3,0,0
11,3,22,0,0,7.2,1.5,0,7.2,0,0
11,3,23,0,0,7.2,2.1,0,7.2,0,0
11,4,0,0,0,6.7,2.6,0,6.7,0,0
11,4,1,0,0,6.7,2.6,0,6.7,0,0
11,4,2,0,0,6.1,2.6,0,6.1,0,0
11,4,3,0,0,6.1,1,0,6.1,0,0
11,4,4,0,0,5.6,2.1,0,5.6,0,0
11,4,5,0,0,5.6,2.1,0,5.6,0,0
11,4,6,31,20,5.6,2.1,37.527,4.541,68.184,110.6
11,4,7,6,92,6.1,2.6,108.879,7.075,202.749,512.5
11,4,8,0,104,6.1,2.1,103.809,7.251,193.446,527.5
11,4,9,9,152,7.2,2.6,158.187,9.672,291.549,816.6
11,4,10,7,209,8.9,2.6,214.95,13.007,390.469,1119.4
11,4,11,6,300,10,1,309.438,18.832,547.569,1615.8
11,4,12,5,213,10,2.1,211.977,14.85,381.856,1125.1
11,4,13,4,193,9.4,2.1,188.766,13.28,342.341,1026.7
11,4,14,1,134,9.4,2.1,127.352,11.515,232.829,700
11,4,15,1,78,9.4,1.5,70.845,9.802,130.464,410.1
11,4,16,0,17,9.4,2.1,15.877,8.002,29.491,56.4
11,4,17,0,0,9.4,2.1,0,9.4,0,0
11,4,18,0,0,9.4,1.5,0,9.4,0,0
11,4,19,0,0,9.4,0,0,9.4,0,0
11,4,20,0,0,8.9,1,0,8.9,0,0
11,4,21,0,0,8.9,1.5,0,8.9,0,0
11,4,22,0,0,8.9,1.5,0,8.9,0,0
11,4,23,0,0,8.9,2.6,0,8.9,0,0
11,5,0,0,0,7.8,2.6,0,7.8,0,0
11,5,1,0,0,7.2,2.1,0,7.2,0,0
11,5,2,0,0,7.8,3.6,0,7.8,0,0
11,5,3,0,0,7.8,3.6,0,7.8,0,0
11,5,4,0,0,7.2,2.1,0,7.2,0,0
11,5,5,0,0,7.2,1,0,7.2,0,0
11,5,6,0,15,7.2,3.1,14.222,5.738,26.676,45.2
11,5,7,0,64,7.2,1,66.904,6.862,124.884,319.2
11,5,8,1,136,7.2,1.5,142.351,9.493,262.664,718.5
11,5,9,0,193,7.2,3.1,198.298,10.614,364.133,1026.3
11,5,10,1,248,7.2,3.1,254.198,12.126,463.663,1335.9
11,5,11,1,245,8.3,4.1,245.984,12.64,447.653,1307.5
11,5,12,1,227,9.4,5.2,224.183,12.72,407.822,1205.7
11,5,13,571,135,11.1,3.6,412.881,19.46,697.649,2716.2
11,5,14,515,86,11.1,4.6,237.513,15.284,376.201,1878.7
11,5,15,121,59,10.6,3.6,62.681,10.935,103.812,532.7
11,5,16,7,16,9.4,3.6,14.849,8.178,27.56,58
11,5,17,0,0,9.4,3.1,0,9.4,0,0
11,5,18,0,0,8.9,3.6,0,8.9,0,0
11,5,19,0,0,9.4,1.5,0,9.4,0,0
11,5,20,0,0,9.4,2.6,0,9.4,0,0
11,5,21,0,0,8.9,2.1,0,8.9,0,0
11,5,22,0,0,8.9,1,0,8.9,0,0
11,5,23,0,0,8.9,2.1,0,8.9,0,0
11,6,0,0,0,8.9,2.6,0,8.9,0,0
11,6,1,0,0,8.9,3.1,0,8.9,0,0
11,6,2,0,0,8.9,2.6,0,8.9,0,0
11,6,3,0,0,8.9,2.1,0,8.9,0,0
11,6,4,0,0,8.3,0.5,0,8.3,0,0
11,6,5,0,0,8.3,3.6,0,8.3,0,0
11,6,6,2,10,7.8,1,10.206,5.53,18.995,20.4
11,6,7,118,56,7.8,2.1,134.676,9.469,242.559,525.6
11,6,8,483,85,8.3,1.5,424.28,19.258,737.304,1830.1
11,6,9,617,108,9.4,3.6,582.638,22.072,1006.785,2773.8
11,6,10,672,121,11.7,4.1,648.18,25.489,1104.091,3287.8
11,6,11,687,125,13.3,3.1,633.611,28.289,1062.312,3402.6
11,6,12,664,120,13.3,4.1,544.204,24.954,917.954,3209.4
11,6,13,606,106,12.8,3.6,400.631,21.606,667.092,2647.8
11,6,14,492,84,15,1,227.556,22.128,349.186,1729.2
11,6,15,158,59,17.2,3.6,65.255,17.661,102.244,570.1
11,6,16,10,14,16.1,4.1,13.177,15.014,23.728,45.5
11,6,17,0,0,14.4,3.1,0,14.4,0,0
11,6,18,0,0,15.6,4.1,0,15.6,0,0
11,6,19,0,0,14.4,5.2,0,14.4,0,0
11,6,20,0,0,13.9,3.6,0,13.9,0,0
11,6,21,0,0,13.3,4.1,0,13.3,0,0
11,6,22,0,0,13.3,4.6,0,13.3,0,0
11,6,23,0,0,13.3,4.1,0,13.3,0,0
11,7,0,0,0,12.8,4.6,0,12.8,0,0
11,7,1,0,0,12.8,5.2,0,12.8,0,0
11,7,2,0,0,12.8,4.6,0,12.8,0,0
11,7,3,0,0,12.8,5.7,0,12.8,0,0
11,7,4,0,0,12.2,4.6,0,12.2,0,0
11,7,5,0,0,11.1,4.1,0,11.1,0,0
11,7,6,65,14,11.1,2.1,50.147,10.48,86.835,113.8
11,7,7,241,66,12.2,3.6,217.995,15.7,379.266,798.8
11,7,8,458,111,13.3,3.6,434.323,22.12,745.547,1864.3
11,7,9,574,137,14.4,3.1,579.015,27.581,975.327,2694.2
11,7,10,200,239,15,4.1,411.224,23.673,709.184,2086.1
11,7,11,5,213,13.9,5.2,214.928,17.346,382.891,1112.2
11,7,12,11,230,13.3,5.2,233.764,16.792,417.264,1243.7
11,7,13,10,139,13.3,4.6,138.216,15.132,248.19,728.1
11,7,14,6,127,12.2,5.7,122.232,13.344,221.151,670.2
11,7,15,0,42,11.7,4.6,39.609,11.27,72.524,184.7
11,7,16,0,14,11.1,4.1,13.578,9.891,25.012,40.3
11,7,17,0,0,11.1,4.1,0,11.1,0,0
11,7,18,0,0,11.1,4.6,0,11.1,0,0
11,7,19,0,0,10,4.1,0,10,0,0
11,7,20,0,0,9.4,3.1,0,9.4,0,0
11,7,21,0,0,8.9,4.6,0,8.9,0,0
11,7,22,0,0,8.9,6.2,0,8.9,0,0
11,7,23,0,0,8.9,4.1,0,8.9,0,0
11,8,0,0,0,8.9,5.7,0,8.9,0,0
11,8,1,0,0,8.3,5.7,0,8.3,0,0
11,8,2,0,0,8.3,6.2,0,8.3,0,0
11,8,3,0,0,8.3,4.6,0,8.3,0,0
11,8,4,0,0,7.2,4.6,0,7.2,0,0
11,8,5,0,0,6.7,4.1,0,6.7,0,0
11,8,6,1,10,6.7,4.6,9.836,5.398,18.393,19.7
11,8,7,2,41,6.7,4.6,40.324,6.023,75.437,185.8
11,8,8,1,87,7.2,5.7,86.151,7.501,160.339,433.2
11,8,9,1,213,7.2,4.6,223.951,10.47,411.485,1161.2
11,8,10,1,228,7.2,4.6,232.711,10.906,426.763,1227.2
11,8,11,0,253,7.2,4.1,254.831,11.682,465.746,1364.1
11,8,12,2,247,7.8,4.1,246.403,12.147,449.354,1340.9
11,8,13,1,190,7.8,5.7,184.834,10.199,339.972,1020.6
11,8,14,0,136,8.3,6.2,129.091,9.525,238.185,724.6
11,8,15,0,63,8.3,4.6,57.747,8.221,107.159,321
11,8,16,0,13,8.3,2.6,12.608,6.847,23.536,35.9
11,8,17,0,0,8.3,3.6,0,8.3,0,0
11,8,18,0,0,7.8,3.1,0,7.8,0,0
11,8,19,0,0,7.8,4.1,0,7.8,0,0
11,8,20,0,0,7.8,4.1,0,7.8,0,0
11,8,21,0,0,7.2,2.6,0,7.2,0,0
11,8,22,0,0,7.8,3.6,0,7.8,0,0
11,8,23,0,0,7.2,2.1,0,7.2,0,0
11,9,0,0,0,7.2,2.1,0,7.2,0,0
11,9,1,0,0,7.2,2.1,0,7.2,0,0
11,9,2,0,0,6.7,2.6,0,6.7,0,0
11,9,3,0,0,5.6,4.1,0,5.6,0,0
11,9,4,0,0,6.1,3.1,0,6.1,0,0
11,9,5,0,0,5.6,3.6,0,5.6,0,0
11,9,6,18,11,5.6,3.6,19.381,4.311,35.058,43.5
11,9,7,318,51,6.1,5.2,234.822,9.239,416.949,845.3
11,9,8,491,98,7.8,6.2,436.157,14.407,774.141,1923.3
11,9,9,643,108,9.4,5.7,594.367,19.527,1038.224,2860.4
11,9,10,675,136,12.2,5.7,659.897,23.753,1132.669,3376.7
11,9,11,685,147,13.9,5.2,648.936,26.028,1099.271,3523.8
11,9,12,716,112,15.6,5.2,560.679,26.043,938.975,3308.5
11,9,13,671,94,16.7,6.2,413.038,23.4,678.247,2746.2
11,9,14,575,68,17.2,7.2,231.269,20.246,349.726,1858
11,9,15,327,44,16.7,5.2,62.975,16.979,85.052,755.5
11,9,16,22,11,15,6.7,10.668,14.124,19.287,37.3
11,9,17,0,0,13.3,2.6,0,13.3,0,0
11,9,18,0,0,13.3,4.6,0,13.3,0,0
11,9,19,0,0,13.3,5.2,0,13.3,0,0
11,9,20,0,0,13.3,4.6,0,13.3,0,0
11,9,21,0,0,12.2,3.6,0,12.2,0,0
11,9,22,0,0,12.2,2.6,0,12.2,0,0
11,9,23,0,0,10,1.5,0,10,0,0
11,10,0,0,0,10.6,3.1,0,10.6,0,0
11,10,1,0,0,9.4,2.1,0,9.4,0,0
11,10,2,0,0,9.4,3.6,0,9.4,0,0
11,10,3,0,0,8.3,3.6,0,8.3,0,0
11,10,4,0,0,8.3,3.6,0,8.3,0,0
11,10,5,0,0,8.3,2.6,0,8.3,0,0
11,10,6,15,12,8.3,1.5,19.699,6.586,35.557,47
11,10,7,40,76,10,2.6,114.507,11.106,207.68,490.7
11,10,8,317,94,11.7,3.6,322.741,17.751,565.341,1411.4
11,10,9,486,89,12.8,4.1,460.824,22.004,795.83,2189.8
11,10,10,710,101,13.3,5.2,643.46,25.011,1097.039,3276.4
11,10,11,841,71,13.3,4.1,663.341,27.54,1112.985,3594.9
11,10,12,831,67,13.3,5.2,574.202,24.007,967.62,3440.6
11,10,13,796,56,13.3,5.2,427.108,21.061,702.731,2899.6
11,10,14,703,44,12.8,6.2,241.829,16.327,361.665,2041.7
11,10,15,506,29,11.7,5.2,61.892,11.911,70.46,929.1
11,10,16,82,9,10.6,4.6,8.729,9.406,16.114,67.1
11,10,17,0,0,10,5.2,0,10,0,0
11,10,18,0,0,10,4.1,0,10,0,0
11,10,19,0,0,10,3.6,0,10,0,0
11,10,20,0,0,10,3.6,0,10,0,0
11,10,21,0,0,9.4,3.6,0,9.4,0,0
11,10,22,0,0,9.4,3.6,0,9.4,0,0
11,10,23,0,0,10,4.1,0,10,0,0
11,11,0,0,0,10,4.1,0,10,0,0
11,11,1,0,0,10,3.6,0,10,0,0
11,11,2,0,0,10,2.1,0,10,0,0
11,11,3,0,0,10,2.1,0,10,0,0
11,11,4,0,0,9.4,1.5,0,9.4,0,0
11,11,5,0,0,8.9,1.5,0,8.9,0,0
11,11,6,0,12,9.4,1.5,11.638,7.45,21.669,30.4
11,11,7,6,43,10,1.5,45.226,9.106,83.272,202.9
11,11,8,2,76,10,1.5,75.086,10.173,138.09,369.3
11,11,9,3,154,11.1,2.1,157.634,13.662,285.527,799.6
11,11,10,0,158,11.1,1.5,155.998,14.233,281.895,798.1
11,11,11,144,212,12.2,2.6,325.946,19.122,573.507,1760.8
11,11,12,446,175,12.2,2.6,459.423,22.944,784.352,2689.4
11,11,13,307,143,12.2,2.6,287.328,19.032,490.167,1824.9
11,11,14,352,107,12.2,2.1,203.861,16.757,328.454,1529.3
11,11,15,121,58,11.7,2.1,59.869,12.033,99.258,524.5
11,11,16,10,9,10,1.5,8.729,8.204,16.198,20.8
11,11,17,0,0,9.4,2.6,0,9.4,0,0
11,11,18,0,0,9.4,0.5,0,9.4,0,0
11,11,19,0,0,9.4,3.1,0,9.4,0,0
11,11,20,0,0,10,3.6,0,10,0,0
11,11,21,0,0,10.6,4.1,0,10.6,0,0
11,11,22,0,0,11.1,4.1,0,11.1,0,0
11,11,23,0,0,10.6,4.6,0,10.6,0,0
11,12,0,0,0,10.6,4.1,0,10.6,0,0
11,12,1,0,0,10.6,5.7,0,10.6,0,0
11,12,2,0,0,10.6,5.7,0,10.6,0,0
11,12,3,0,0,10.6,6.7,0,10.6,0,0
11,12,4,0,0,10,6.2,0,10,0,0
11,12,5,0,0,9.4,6.7,0,9.4,0,0
11,12,6,0,3,8.3,6.7,2.91,7.17,5.424,0
11,12,7,2,42,8.3,5.2,42.326,7.719,78.603,192.7
11,12,8,12,100,7.8,5.2,108.447,8.553,200.591,540.5
11,12,9,9,148,7.2,7.2,155.242,8.63,287.397,804.2
11,12,10,4,204,7.2,7.2,209.193,9.532,385.909,1107
11,12,11,8,198,6.1,6.7,201.862,8.476,374.012,1087.1
11,12,12,253,198,6.1,7.7,362.341,10.689,656.927,2195.1
11,12,13,115,165,6.1,8.2,218.659,8.551,398.07,1360.8
11,12,14,203,108,5.6,7.2,161.747,7.236,279.814,1188.6
11,12,15,140,43,5.6,6.7,47.976,5.373,78.435,466.5
11,12,16,11,7,5,5.7,6.789,3.846,12.838,11.8
11,12,17,0,0,4.4,5.2,0,4.4,0,0
11,12,18,0,0,4.4,5.2,0,4.4,0,0
11,12,19,0,0,4.4,5.2,0,4.4,0,0
11,12,20,0,0,4.4,5.2,0,4.4,0,0
11,12,21,0,0,4.4,3.6,0,4.4,0,0
11,12,22,0,0,2.8,3.1,0,2.8,0,0
11,12,23,0,0,2.2,4.1,0,2.2,0,0
11,13,0,0,0,1.1,4.6,0,1.1,0,0
11,13,1,0,0,1.1,4.1,0,1.1,0,0
11,13,2,0,0,0,4.1,0,0,0,0
11,13,3,0,0,0,3.6,0,0,0,0
11,13,4,0,0,0,4.1,0,0,0,0
11,13,5,0,0,0,4.1,0,0,0,0
11,13,6,2,3,0,3.6,3.632,-1.736,6.855,0
11,13,7,98,45,0.6,4.1,109.736,1.349,204.049,433.2
11,13,8,100,119,1.1,3.6,201.358,4.324,376.914,979.4
11,13,9,5,108,3.9,4.1,108.873,5.076,204.702,565.9
11,13,10,7,205,5.6,4.6,212.707,8.669,393.828,1130.9
11,13,11,16,152,5.6,4.1,159.135,7.922,295.365,851.1
11,13,12,7,188,5.6,4.1,188.535,8.455,349.263,1028.1
11,13,13,4,121,5.6,4.1,117.922,6.96,219.773,633.3
11,13,14,29,88,5.6,4.6,92.256,6.192,169.592,541.3
11,13,15,108,47,5.6,4.1,49.086,5.23,83.401,447.4
11,13,16,3,8,4.4,5.7,7.759,3.262,14.709,11.9
11,13,17,0,0,4.4,5.7,0,4.4,0,0
11,13,18,0,0,4.4,6.2,0,4.4,0,0
11,13,19,0,0,4.4,6.7,0,4.4,0,0
11,13,20,0,0,4.4,3.6,0,4.4,0,0
11,13,21,0,0,5,4.6,0,5,0,0
11,13,22,0,0,5.6,5.7,0,5.6,0,0
11,13,23,0,0,5.6,4.1,0,5.6,0,0
11,14,0,0,0,5.6,6.2,0,5.6,0,0
11,14,1,0,0,5.6,4.1,0,5.6,0,0
11,14,2,0,0,6.1,5.2,0,6.1,0,0
11,14,3,0,0,6.7,4.1,0,6.7,0,0
11,14,4,0,0,6.7,4.6,0,6.7,0,0
11,14,5,0,0,7.2,5.2,0,7.2,0,0
11,14,6,9,6,7.8,6.2,9.058,6.713,16.153,4.9
11,14,7,54,36,8.9,5.7,68.61,8.85,123.897,265.2
11,14,8,11,110,11.7,7.2,120.344,12.572,218.75,590.2
11,14,9,313,166,13.9,10.3,412.359,18.324,725.807,2013.4
11,14,10,57,182,15.6,9.8,231.355,18.032,410.081,1187.7
11,14,11,515,160,16.7,10.8,534.602,22.582,920.205,2949.6
11,14,12,433,156,17.8,10.3,428.341,22.737,730.866,2532.5
11,14,13,464,115,18.3,10.3,331.141,21.946,550.24,2180.5
11,14,14,213,81,17.8,9.3,137.39,19.022,221.246,981.5
11,14,15,156,58,16.7,8.2,61.248,16.749,97.458,566
11,14,16,2,4,16.1,7.2,3.879,15.165,6.981,0
11,14,17,0,0,15.6,6.7,0,15.6,0,0
11,14,18,0,0,13.9,5.7,0,13.9,0,0
11,14,19,0,0,15,6.2,0,15,0,0
11,14,20,0,0,15.6,7.2,0,15.6,0,0
11,14,21,0,0,15.6,7.7,0,15.6,0,0
11,14,22,0,0,15.6,7.2,0,15.6,0,0
11,14,23,0,0,15.6,6.2,0,15.6,0,0
11,15,0,0,0,15.6,5.2,0,15.6,0,0
11,15,1,0,0,15.6,4.6,0,15.6,0,0
11,15,2,0,0,13.9,5.7,0,13.9,0,0
11,15,3,0,0,12.8,6.7,0,12.8,0,0
11,15,4,0,0,11.7,6.7,0,11.7,0,0
11,15,5,0,0,10.6,7.2,0,10.6,0,0
11,15,6,1,4,8.9,6.7,4.238,7.791,7.794,0
11,15,7,152,51,8.9,6.2,144.457,10.168,257.082,538.4
11,15,8,391,88,10,4.1,355.082,16.511,623.287,1546.5
11,15,9,517,115,10.6,6.2,499.558,18.477,875.96,2417.2
11,15,10,587,132,10.6,6.7,580.262,19.596,1014.19,3029.8
11,15,11,609,137,11.7,3.6,574.662,24.508,979.046,3147
11,15,12,593,132,12.2,5.7,497.989,20.793,854.253,3001.9
11,15,13,397,141,12.8,6.2,326.902,17.89,556.874,2150.8
11,15,14,190,116,12.8,4.6,164.995,15.35,276.903,1158.6
11,15,15,53,68,11.1,5.2,63.325,11.21,111.878,470.3
11,15,16,0,5,10.6,5.2,4.849,9.415,8.952,0
11,15,17,0,0,10,4.6,0,10,0,0
11,15,18,0,0,8.9,4.6,0,8.9,0,0
11,15,19,0,0,8.3,3.1,0,8.3,0,0
11,15,20,0,0,8.3,4.1,0,8.3,0,0
11,15,21,0,0,7.8,2.6,0,7.8,0,0
11,15,22,0,0,7.2,1.5,0,7.2,0,0
11,15,23,0,0,7.2,2.1,0,7.2,0,0
11,16,0,0,0,6.7,1.5,0,6.7,0,0
11,16,1,0,0,5.6,1.5,0,5.6,0,0
11,16,2,0,0,5.6,1.5,0,5.6,0,0
11,16,3,0,0,5,3.6,0,5,0,0
11,16,4,0,0,5,3.1,0,5,0,0
11,16,5,0,0,5.6,2.6,0,5.6,0,0
11,16,6,1,6,5.6,3.6,6.177,3.98,11.587,0
11,16,7,100,50,5.6,3.6,111.32,6.463,202.256,436.2
11,16,8,506,90,6.1,3.1,424.825,14.924,749.618,1856.2
11,16,9,413,141,6.7,2.6,458.342,17.784,807.209,2235.6
11,16,10,589,141,7.8,3.1,586.058,21.329,1016.041,3033.2
11,16,11,600,136,8.3,3.1,565.845,21.666,976.644,3139.9
11,16,12,571,137,8.9,1.5,485.964,23.339,823.837,2872.7
11,16,13,504,120,9.4,2.1,351.986,18.615,592.71,2339.1
11,16,14,502,73,8.9,3.6,208.572,12.885,326.192,1716.5
11,16,15,232,45,7.8,3.6,53.463,7.821,81.464,633.1
11,16,16,13,8,6.7,3.6,7.759,5.251,14.584,18.2
11,16,17,0,0,6.1,4.6,0,6.1,0,0
11,16,18,0,0,6.1,3.6,0,6.1,0,0
11,16,19,0,0,5,3.6,0,5,0,0
11,16,20,0,0,4.4,3.6,0,4.4,0,0
11,16,21,0,0,3.3,3.1,0,3.3,0,0
11,16,22,0,0,2.8,3.1,0,2.8,0,0
11,16,23,0,0,2.2,3.1,0,2.2,0,0
11,17,0,0,0,2.8,2.6,0,2.8,0,0
11,17,1,0,0,2.8,2.6,0,2.8,0,0
11,17,2,0,0,2.8,3.1,0,2.8,0,0
11,17,3,0,0,2.2,2.6,0,2.2,0,0
11,17,4,0,0,1.7,2.1,0,1.7,0,0
11,17,5,0,0,1.7,2.1,0,1.7,0,0
11,17,6,1,8,1.7,1,8.115,-0.812,15.563,11.4
11,17,7,16,34,5,2.6,42.676,4.133,79.636,180.5
11,17,8,28,126,6.7,6.2,161.021,8.287,297.802,791.2
11,17,9,27,163,7.2,7.7,185.838,9.082,343.008,961.5
11,17,10,14,215,7.2,6.7,230.064,10.024,423.324,1220
11,17,11,0,179,7.8,6.2,177.044,9.91,326.113,939.6
11,17,12,5,187,7.8,6.7,186.838,9.903,343.99,1012.9
11,17,13,3,150,8.3,7.7,146.519,9.618,270.039,798.4
11,17,14,1,97,8.3,7.2,92.531,8.785,171.175,499.2
11,17,15,1,21,8.3,6.7,19.954,7.548,37.06,77.1
11,17,16,0,3,8.3,6.2,2.91,7.125,5.425,0
11,17,17,0,0,7.8,6.7,0,7.8,0,0
11,17,18,0,0,7.8,6.7,0,7.8,0,0
11,17,19,0,0,7.8,7.7,0,7.8,0,0
11,17,20,0,0,8.3,7.2,0,8.3,0,0
11,17,21,0,0,10,6.7,0,10,0,0
11,17,22,0,0,10.6,5.7,0,10.6,0,0
11,17,23,0,0,12.2,9.8,0,12.2,0,0
11,18,0,0,0,13.3,8.2,0,13.3,0,0
11,18,1,0,0,15,7.2,0,15,0,0
11,18,2,0,0,16.7,10.3,0,16.7,0,0
11,18,3,0,0,16.7,11.3,0,16.7,0,0
11,18,4,0,0,16.7,11.3,0,16.7,0,0
11,18,5,0,0,16.7,9.8,0,16.7,0,0
11,18,6,0,4,16.7,9.3,3.879,15.868,6.959,0
11,18,7,0,51,17.2,10.3,56.338,17.091,100.504,244.9
