Name,Af_m2,Aroof_m2,GFA_m2,people0,Qhs_sen_ahu_MWhyr,Qcs_lat_sys_MWhyr,Qcs_sys_MWhyr,Qhs_sys_MWhyr,Qhs_dis_ls0_kW,Qhs_lat_sys_MWhyr,OIL_hs0_kW,Epro_MWhyr,QH_sys_MWhyr,Qhs_sen_ahu0_kW,Qcs0_kW,WOOD_hs_MWhyr,Qcs_dis_ls0_kW,GRID0_kW,GRID_MWhyr,Edata0_kW,Qcdata_MWhyr,Edata_MWhyr,Qcs_em_ls_MWhyr,Qhs_lat_aru_MWhyr,E_sys_MWhyr,E_cdata0_kW,PV_MWhyr,Qww_sys_MWhyr,QH_sys0_kW,Qhs_sys_aru0_kW,E_cre0_kW,Qcs_lat_sys0_kW,OIL_ww0_kW,Eal0_kW,Qhs_sen_sys0_kW,DH_hs_MWhyr,Qcre_sys_MWhyr,COAL_ww0_kW,Qcs_sen_scu_MWhyr,Qcs_em_ls0_kW,Qcdata0_kW,Qhs_sys_shu0_kW,Qcs_sys_aru0_kW,Qcs_lat_aru0_kW,Qcs_sen_scu0_kW,Qcs_lat_ahu0_kW,Qcre0_kW,Qhs_lat_sys0_kW,Qcs_lat_aru_MWhyr,SOLAR_hs_MWhyr,COAL_ww_MWhyr,Qcs_sys_ahu_MWhyr,Qhs_sys0_kW,Qcs_sys_scu0_kW,SOLAR_ww_MWhyr,DC_cdata_MWhyr,Qcs_MWhyr,Qcs_sys_ahu0_kW,Qhs_sys_ahu_MWhyr,OIL_hs_MWhyr,OIL_ww_MWhyr,E_cs_MWhyr,NG_ww_MWhyr,Qhs_sen_aru0_kW,Qhs_lat_ahu_MWhyr,PV0_kW,Qcs_sys0_kW,Qcs_lat_ahu_MWhyr,Eaux0_kW,DC_cre_MWhyr,Qhs_sys_aru_MWhyr,Qcs_dis_ls_MWhyr,Qhpro_sys_MWhyr,Epro0_kW,Qcre_sys0_kW,Qcs_sen_ahu_MWhyr,E_sys0_kW,E_cdata_MWhyr,Eaux_MWhyr,SOLAR_hs0_kW,Qcs_sen_sys_MWhyr,SOLAR_ww0_kW,COAL_hs_MWhyr,E_ww_MWhyr,Qcs_sys_scu_MWhyr,Qcs_sen_ahu0_kW,Qhs_lat_ahu0_kW,QC_sys_MWhyr,Qcs_sen_aru0_kW,Qcs_sen_sys0_kW,COAL_hs0_kW,Qhs_sen_sys_MWhyr,E_hs0_kW,DH_ww0_kW,DH_ww_MWhyr,Qhs_dis_ls_MWhyr,WOOD_ww0_kW,E_ww0_kW,Qww0_kW,Qhs_lat_aru0_kW,Qhs_sys_shu_MWhyr,Qhs_sys_ahu0_kW,Qcdata_sys_MWhyr,Qww_sys0_kW,Qcs_sen_aru_MWhyr,NG_hs0_kW,NG_hs_MWhyr,Qhs_sen_aru_MWhyr,WOOD_hs0_kW,E_cre_MWhyr,NG_ww0_kW,E_cs0_kW,DC_cre0_kW,Qhs_sen_shu_MWhyr,DC_cs_MWhyr,DC_cs0_kW,Qcdata_sys0_kW,Qhs_MWhyr,WOOD_ww_MWhyr,Qhpro_sys0_kW,Qhs_sen_shu0_kW,DH_hs0_kW,DC_cdata0_kW,Qcre_MWhyr,Eal_MWhyr,Qhs_em_ls0_kW,E_hs_MWhyr,Qww_MWhyr,Qhs0_kW,QC_sys0_kW,Qcs_sys_aru_MWhyr,Qhs_em_ls_MWhyr
Z0063,2925.859,538.784,3250.954,260.000,0.000,0.000,0.000,406.676,1.721,0.000,707.050,0.000,416.188,0.000,0.000,0.000,0.000,42.223,74.199,0.000,0.000,0.000,0.000,,74.199,0.000,0.000,9.513,568.497,0.000,0.000,0.000,9.844,42.132,514.923,0.000,0.000,0.000,0.000,0.000,0.000,565.640,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,565.640,0.000,0.000,0.000,0.000,0.000,0.000,508.344,11.891,0.000,0.000,0.000,,0.000,0.000,0.000,0.091,0.000,0.000,0.000,0.000,0.000,0.000,0.000,42.223,0.000,0.046,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,0.000,0.000,347.358,0.000,0.000,0.000,1.138,0.000,0.000,6.036,,406.676,0.000,0.000,7.875,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,347.358,0.000,0.000,0.000,347.358,0.000,0.000,514.923,0.000,0.000,0.000,74.153,141.031,0.000,7.213,514.923,0.000,0.000,58.180
Z0064,6750.337,1342.031,8047.895,425.000,0.000,0.000,0.000,857.675,2.675,0.000,463.134,0.000,978.424,0.000,0.000,0.000,0.000,148.716,566.392,0.000,0.000,0.000,0.000,,566.392,0.000,0.000,120.749,382.040,0.000,0.000,0.000,46.541,148.689,339.982,0.000,0.000,0.000,0.000,0.000,0.000,370.507,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,370.507,0.000,0.000,0.000,0.000,0.000,0.000,1072.094,150.937,0.000,0.000,0.000,,0.000,0.000,0.000,0.081,0.000,0.000,0.000,0.000,0.000,0.000,0.000,148.716,0.000,0.137,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,0.000,0.000,752.554,0.000,0.000,0.000,5.577,0.000,0.000,35.134,,857.675,0.000,0.000,37.233,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,752.554,0.000,0.000,0.000,752.554,0.000,0.000,339.982,0.000,0.000,0.000,566.254,33.849,0.000,112.892,339.982,0.000,0.000,99.543
Z0065,5809.139,922.086,6454.599,516.000,0.000,10.106,30.227,404.694,2.375,0.000,969.009,0.000,421.807,0.000,0.000,0.000,0.000,112.001,151.871,0.000,0.000,0.000,-4.123,,147.288,0.000,0.000,17.113,779.974,0.000,0.000,102.861,17.838,83.652,705.685,0.000,0.000,0.000,0.000,0.000,0.000,775.207,0.000,0.000,0.000,0.000,0.000,0.000,-4.469,0.000,0.000,-11.674,775.207,0.000,0.000,0.000,-26.034,0.000,0.000,505.868,21.391,4.582,0.000,0.000,,0.000,259.455,-5.637,0.115,0.000,0.000,-0.071,0.000,0.000,0.000,-4.665,83.763,0.000,0.061,0.000,-15.928,0.000,0.000,0.000,0.000,0.000,,30.227,0.000,0.000,0.000,348.901,0.000,0.000,0.000,1.139,0.000,0.000,11.984,,404.694,0.000,0.000,14.270,-11.263,0.000,0.000,0.000,0.000,0.000,0.000,44.977,0.000,348.901,0.000,0.000,0.000,348.901,0.000,0.000,705.685,0.000,0.000,0.000,147.227,153.920,0.000,14.321,705.685,259.455,-18.553,54.655
Z0070,8015.427,1486.299,8906.030,712.000,0.000,10.437,24.871,562.530,2.657,0.000,1303.409,0.000,584.805,0.000,0.000,0.000,0.000,137.997,206.971,0.000,0.000,0.000,-2.735,,203.195,0.000,0.000,22.275,1048.772,0.000,0.000,113.554,23.178,115.422,949.703,0.000,0.000,0.000,0.000,0.000,0.000,1042.727,0.000,0.000,0.000,0.000,0.000,0.000,-3.020,0.000,0.000,-15.165,1042.727,0.000,0.000,0.000,-22.069,0.000,0.000,703.163,27.843,3.776,0.000,0.000,,0.000,257.532,-7.417,0.117,0.000,0.000,-0.068,0.000,0.000,0.000,-6.108,115.539,0.000,0.052,0.000,-11.632,0.000,0.000,0.000,0.000,0.000,,24.871,0.000,0.000,0.000,484.130,0.000,0.000,0.000,1.313,0.000,0.000,16.535,,562.530,0.000,0.000,18.542,-5.523,0.000,0.000,0.000,0.000,0.000,0.000,45.576,0.000,484.130,0.000,0.000,0.000,484.130,0.000,0.000,949.703,0.000,0.000,0.000,203.143,194.588,0.000,19.759,949.703,257.532,-9.706,77.087
Z0071,80941.583,9804.794,123136.746,5648.000,0.000,0.000,0.000,1088.689,14.960,0.000,1884.317,0.000,2374.033,0.000,0.000,0.000,0.000,1882.058,7174.999,0.000,0.000,0.000,0.000,,7174.999,0.000,0.000,1285.344,1596.913,0.000,0.000,0.000,493.930,1882.045,1376.508,0.000,0.000,0.000,0.000,0.000,0.000,1507.454,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1507.454,0.000,0.000,0.000,0.000,0.000,0.000,1360.862,1606.680,0.000,0.000,0.000,,0.000,0.000,0.000,3.632,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1882.058,0.000,5.216,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,0.000,0.000,972.535,0.000,0.000,0.000,10.167,0.000,0.000,386.008,,1088.689,0.000,0.000,395.144,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,972.535,0.000,0.000,0.000,972.535,0.000,0.000,1376.508,0.000,0.000,0.000,7169.783,120.716,0.000,1256.678,1376.508,0.000,0.000,105.988
Z0072,7425.657,916.748,8250.730,471.000,0.000,14.807,55.900,649.287,2.235,0.000,1451.469,0.000,722.446,0.000,0.000,0.000,0.000,201.828,264.273,0.000,0.000,0.000,-6.833,,255.717,0.000,0.000,73.159,1175.100,0.000,0.000,129.539,59.608,136.038,1061.442,0.000,0.000,0.000,0.000,0.000,0.000,1161.175,0.000,0.000,0.000,0.000,0.000,0.000,-14.211,0.000,0.000,-1.231,1161.175,0.000,0.000,0.000,-48.990,0.000,0.000,811.608,91.449,8.556,0.000,0.000,,0.000,370.317,-0.597,0.254,0.000,0.000,-0.076,0.000,0.000,0.000,-0.509,136.292,0.000,0.183,0.000,-34.183,0.000,0.000,0.000,0.000,0.000,,55.900,0.000,0.000,0.000,564.527,0.000,0.000,0.000,1.149,0.000,0.000,45.591,,649.287,0.000,0.000,47.687,-33.674,0.000,0.000,0.000,0.000,0.000,0.000,65.536,0.000,564.527,0.000,0.000,0.000,564.527,0.000,0.000,1061.442,0.000,0.000,0.000,255.534,135.976,0.000,69.822,1061.442,370.317,-54.669,83.610
Z0075,3496.663,1265.352,3885.181,222.000,0.000,0.000,0.000,522.243,2.629,0.000,857.109,0.000,558.183,0.000,0.000,0.000,0.000,64.087,120.383,0.000,0.000,0.000,0.000,,120.383,0.000,0.000,35.939,693.062,0.000,0.000,0.000,29.366,64.059,625.594,0.000,0.000,0.000,0.000,0.000,0.000,685.687,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,685.687,0.000,0.000,0.000,0.000,0.000,0.000,652.804,44.924,0.000,0.000,0.000,,0.000,0.000,0.000,0.100,0.000,0.000,0.000,0.000,0.000,0.000,0.000,64.087,0.000,0.055,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,0.000,0.000,448.721,0.000,0.000,0.000,1.829,0.000,0.000,21.468,,522.243,0.000,0.000,23.493,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,448.721,0.000,0.000,0.000,448.721,0.000,0.000,625.594,0.000,0.000,0.000,120.328,116.593,0.000,32.878,625.594,0.000,0.000,71.693
Z0079,4829.114,871.368,5889.164,147.000,0.000,0.000,0.000,269.882,1.977,0.000,199.907,0.000,373.447,0.000,0.000,0.000,0.000,84.876,307.952,0.000,0.000,0.000,0.000,,307.952,0.000,0.000,103.565,174.453,0.000,0.000,0.000,44.168,84.804,145.990,0.000,0.000,0.000,0.000,0.000,0.000,159.926,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,159.926,0.000,0.000,0.000,0.000,0.000,0.000,337.353,129.456,0.000,0.000,0.000,,0.000,0.000,0.000,0.084,0.000,0.000,0.000,0.000,0.000,0.000,0.000,84.876,0.000,0.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,0.000,0.000,237.886,0.000,0.000,0.000,3.048,0.000,0.000,33.592,,269.882,0.000,0.000,35.334,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,237.886,0.000,0.000,0.000,237.886,0.000,0.000,145.990,0.000,0.000,0.000,307.810,12.153,0.000,97.654,145.990,0.000,0.000,28.947
Z0080,27428.934,4040.263,32464.860,1296.000,0.000,0.000,0.000,1263.078,6.321,0.000,1032.422,8.761,2761.350,0.000,0.000,0.000,0.000,446.406,1814.780,0.000,0.000,0.000,0.000,,1814.780,0.000,0.000,1418.623,975.253,0.000,0.000,0.000,364.068,444.979,757.560,0.000,0.000,0.000,0.000,0.000,0.000,825.937,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,825.937,0.000,0.000,0.000,0.000,0.000,0.000,1578.847,1773.279,0.000,0.000,0.000,,0.000,0.000,0.000,1.377,0.000,0.000,0.000,79.649,2.004,0.000,0.000,446.406,0.000,2.498,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,0.000,0.000,1120.665,0.000,0.000,0.000,8.858,0.000,0.000,287.458,,1263.078,0.000,0.000,291.255,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1120.665,0.000,0.000,0.000,1120.665,0.000,18.215,757.560,0.000,0.000,0.000,1803.521,62.057,0.000,1401.164,757.560,0.000,0.000,133.555
Z0089,17793.606,3020.172,21699.519,542.000,0.000,0.000,0.000,430.687,4.676,0.000,443.285,0.000,801.383,0.000,0.000,0.000,0.000,312.897,1134.859,0.000,0.000,0.000,0.000,,1134.859,0.000,0.000,370.696,399.224,0.000,0.000,0.000,159.401,312.473,322.756,0.000,0.000,0.000,0.000,0.000,0.000,354.628,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,354.628,0.000,0.000,0.000,0.000,0.000,0.000,538.359,463.370,0.000,0.000,0.000,,0.000,0.000,0.000,0.438,0.000,0.000,0.000,0.000,0.000,0.000,0.000,312.897,0.000,0.688,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,0.000,0.000,381.437,0.000,0.000,0.000,5.284,0.000,0.000,123.774,,430.687,0.000,0.000,127.521,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,381.437,0.000,0.000,0.000,381.437,0.000,0.000,322.756,0.000,0.000,0.000,1134.171,27.196,0.000,359.820,322.756,0.000,0.000,43.966
Z0094,17261.742,2397.464,19179.713,3069.000,0.000,143.813,806.018,190.382,4.925,0.000,1721.570,0.000,306.339,0.000,0.000,0.000,0.000,1642.724,2600.144,0.000,0.000,0.000,-239.324,,2481.592,0.000,0.000,115.957,1389.935,0.000,0.000,696.007,79.152,609.339,1246.928,0.000,0.000,0.000,0.000,0.000,0.000,1377.256,0.000,0.000,0.000,0.000,0.000,0.000,-105.733,0.000,0.000,-80.783,1377.256,0.000,0.000,0.000,-566.547,0.000,0.000,237.977,144.946,118.552,0.000,0.000,,0.000,7286.940,-38.080,0.509,0.000,0.000,-0.147,0.000,0.000,0.000,-31.138,609.848,0.000,0.094,0.000,-422.733,0.000,0.000,0.000,0.000,0.000,,806.018,0.000,0.000,0.000,169.210,0.000,0.000,0.000,0.657,0.000,0.000,59.349,,190.382,0.000,0.000,63.321,-391.595,0.000,0.000,0.000,0.000,0.000,0.000,1032.876,0.000,169.210,0.000,0.000,0.000,169.210,0.000,0.000,1246.928,0.000,0.000,0.000,2481.499,125.403,0.000,109.232,1246.928,7286.940,-725.235,20.515
Z0096,23302.221,2876.817,25891.356,4143.000,0.000,199.414,1192.450,203.001,5.701,0.000,2220.850,0.000,358.104,0.000,0.000,0.000,0.000,2429.328,3525.345,0.000,0.000,0.000,-368.393,,3350.089,0.000,0.000,155.103,1793.244,0.000,0.000,928.706,105.751,822.568,1609.148,0.000,0.000,0.000,0.000,0.000,0.000,1776.680,0.000,0.000,0.000,0.000,0.000,0.000,-146.639,0.000,0.000,-111.521,1776.680,0.000,0.000,0.000,-823.890,0.000,0.000,253.752,193.878,175.256,0.000,0.000,,0.000,11330.962,-52.775,0.708,0.000,0.000,-0.168,0.000,0.000,0.000,-42.679,823.276,0.000,0.228,0.000,-624.476,0.000,0.000,0.000,0.000,0.000,,1192.450,0.000,0.000,0.000,180.880,0.000,0.000,0.000,0.631,0.000,0.000,80.117,,203.001,0.000,0.000,84.601,-581.797,0.000,0.000,0.000,0.000,0.000,0.000,1606.090,0.000,180.880,0.000,0.000,0.000,180.880,0.000,0.000,1609.148,0.000,0.000,0.000,3349.860,161.831,0.000,147.456,1609.148,11330.962,-1080.929,21.491
Z0097,8999.971,996.698,9999.968,1600.000,0.000,74.272,411.967,155.433,2.700,0.000,990.912,0.000,217.076,0.000,0.000,0.000,0.000,835.063,1354.579,0.000,0.000,0.000,-117.398,,1293.964,0.000,0.000,61.643,799.878,0.000,0.000,359.339,42.121,317.699,717.838,0.000,0.000,0.000,0.000,0.000,0.000,792.730,0.000,0.000,0.000,0.000,0.000,0.000,-54.300,0.000,0.000,-42.301,792.730,0.000,0.000,0.000,-294.487,0.000,0.000,194.291,77.054,60.615,0.000,0.000,,0.000,3647.803,-19.971,0.343,0.000,0.000,-0.082,0.000,0.000,0.000,-16.319,318.042,0.000,0.154,0.000,-220.216,0.000,0.000,0.000,0.000,0.000,,411.967,0.000,0.000,0.000,137.767,0.000,0.000,0.000,0.509,0.000,0.000,30.944,,155.433,0.000,0.000,33.697,-203.897,0.000,0.000,0.000,0.000,0.000,0.000,517.052,0.000,137.767,0.000,0.000,0.000,137.767,0.000,0.000,717.838,0.000,0.000,0.000,1293.810,72.296,0.000,56.952,717.838,3647.803,-369.667,17.158
Z0098,6979.802,969.417,7755.336,1241.000,0.000,56.962,311.217,151.825,2.551,0.000,815.051,0.000,200.304,0.000,0.000,0.000,0.000,609.923,1049.293,0.000,0.000,0.000,-86.328,,1003.488,0.000,0.000,48.479,657.815,0.000,0.000,289.345,33.143,246.387,590.140,0.000,0.000,0.000,0.000,0.000,0.000,652.041,0.000,0.000,0.000,0.000,0.000,0.000,-41.563,0.000,0.000,-32.621,652.041,0.000,0.000,0.000,-224.807,0.000,0.000,189.781,60.599,45.805,0.000,0.000,,0.000,2562.963,-15.399,0.253,0.000,0.000,-0.081,0.000,0.000,0.000,-12.612,246.640,0.000,0.092,0.000,-167.845,0.000,0.000,0.000,0.000,0.000,,311.217,0.000,0.000,0.000,134.243,0.000,0.000,0.000,0.570,0.000,0.000,23.998,,151.825,0.000,0.000,26.515,-155.234,0.000,0.000,0.000,0.000,0.000,0.000,363.283,0.000,134.243,0.000,0.000,0.000,134.243,0.000,0.000,590.140,0.000,0.000,0.000,1003.396,59.795,0.000,44.168,590.140,2562.963,-278.595,17.012
Z0099,10408.103,1445.570,11564.559,1850.000,0.000,84.259,447.439,182.281,3.511,0.000,1143.337,0.000,253.618,0.000,0.000,0.000,0.000,906.711,1562.280,0.000,0.000,0.000,-124.778,,1496.362,0.000,0.000,71.337,922.834,0.000,0.000,419.805,48.780,367.406,827.897,0.000,0.000,0.000,0.000,0.000,0.000,914.670,0.000,0.000,0.000,0.000,0.000,0.000,-61.474,0.000,0.000,-48.340,914.670,0.000,0.000,0.000,-322.552,0.000,0.000,227.851,89.172,65.918,0.000,0.000,,0.000,3802.455,-22.785,0.348,0.000,0.000,-0.109,0.000,0.000,0.000,-18.696,367.754,0.000,0.123,0.000,-238.293,0.000,0.000,0.000,0.000,0.000,,447.439,0.000,0.000,0.000,161.372,0.000,0.000,0.000,0.672,0.000,0.000,35.785,,182.281,0.000,0.000,39.024,-219.598,0.000,0.000,0.000,0.000,0.000,0.000,538.973,0.000,161.372,0.000,0.000,0.000,161.372,0.000,0.000,827.897,0.000,0.000,0.000,1496.239,83.261,0.000,65.862,827.897,3802.455,-399.099,20.237
Z0104,13242.718,1839.266,14714.132,2354.000,0.000,109.016,593.298,171.917,4.200,0.000,1363.834,0.000,261.813,0.000,0.000,0.000,0.000,1206.984,1991.149,0.000,0.000,0.000,-171.649,,1903.814,0.000,0.000,89.896,1101.117,0.000,0.000,527.282,61.434,467.468,987.550,0.000,0.000,0.000,0.000,0.000,0.000,1091.067,0.000,0.000,0.000,0.000,0.000,0.000,-79.810,0.000,0.000,-61.925,1091.067,0.000,0.000,0.000,-421.521,0.000,0.000,214.896,112.370,87.334,0.000,0.000,,0.000,5214.431,-29.206,0.404,0.000,0.000,-0.128,0.000,0.000,0.000,-23.881,467.872,0.000,0.079,0.000,-312.505,0.000,0.000,0.000,0.000,0.000,,593.298,0.000,0.000,0.000,152.563,0.000,0.000,0.000,0.638,0.000,0.000,45.531,,171.917,0.000,0.000,49.147,-288.624,0.000,0.000,0.000,0.000,0.000,0.000,739.111,0.000,152.563,0.000,0.000,0.000,152.563,0.000,0.000,987.550,0.000,0.000,0.000,1903.735,99.317,0.000,83.800,987.550,5214.431,-531.373,18.716
Z0108,4278.787,679.172,4754.207,475.000,0.000,88.838,249.661,143.425,2.069,0.000,623.205,101.634,1123.299,0.000,0.000,0.000,0.000,303.190,596.393,0.000,0.000,0.000,-39.350,,559.598,0.000,0.000,55.927,611.920,0.000,0.000,270.916,48.763,148.474,451.743,0.000,0.000,0.000,0.000,0.000,0.000,498.564,0.000,0.000,0.000,0.000,0.000,0.000,-14.682,0.000,0.000,-137.341,498.564,0.000,0.000,0.000,-210.169,0.000,0.000,179.282,69.909,36.795,0.000,0.000,,0.000,1188.699,-74.156,0.172,0.000,0.000,-0.142,923.947,23.243,0.000,-50.101,171.156,0.000,0.118,0.000,-121.332,0.000,0.000,0.000,0.000,0.000,,249.661,0.000,0.000,0.000,127.686,0.000,0.000,0.000,0.574,0.000,0.000,36.778,,143.425,0.000,0.000,39.011,-71.231,0.000,0.000,0.000,0.000,0.000,0.000,168.490,0.000,127.686,0.000,0.000,0.000,127.686,0.000,211.299,451.743,0.000,0.000,0.000,457.846,44.752,0.000,52.740,451.743,1188.699,-112.320,15.165
Z0109,12126.497,1924.841,13473.886,2156.000,207.691,119.124,687.232,228.078,1.872,0.000,608.385,0.000,312.015,289.255,0.000,0.000,0.000,1466.227,2697.281,0.000,0.000,0.000,-215.248,,2596.195,0.000,0.000,83.937,496.175,472.544,0.000,464.639,57.113,428.065,459.225,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-57.574,0.000,0.000,-132.140,486.708,0.000,0.000,0.000,-471.731,0.000,221.008,285.098,104.921,101.086,0.000,445.861,,0.000,5624.880,-61.550,1038.162,0.000,7.071,-0.253,0.000,0.000,0.000,-51.752,1466.227,0.000,852.924,0.000,-352.607,0.000,0.000,0.000,0.000,0.000,,687.232,0.000,0.000,0.000,214.339,0.000,0.000,0.000,0.859,0.000,0.000,41.693,,0.000,303.060,0.000,45.691,-300.855,0.000,0.000,6.648,0.000,0.000,0.000,797.290,0.000,0.000,0.000,0.000,0.000,214.339,0.000,0.000,0.000,0.000,0.000,0.000,1743.270,25.614,0.000,76.736,459.225,5624.880,-555.091,12.880
Z0112,62302.174,7702.130,69739.524,7243.000,0.000,331.331,1466.604,1671.501,12.137,0.000,7089.729,0.000,2152.785,0.000,0.000,0.000,0.000,3628.737,6589.286,0.000,0.000,0.000,-339.266,,6371.669,0.000,0.000,481.284,5722.945,0.000,0.000,1719.504,316.113,1798.358,5142.472,0.000,0.000,0.000,0.000,0.000,0.000,5671.783,0.000,0.000,0.000,0.000,0.000,0.000,-277.313,0.000,0.000,-113.681,5671.783,0.000,0.000,0.000,-1127.006,0.000,0.000,2089.376,601.605,217.617,0.000,0.000,,0.000,12906.978,-54.018,0.900,0.000,0.000,-0.332,0.000,0.000,0.000,-43.396,1799.258,0.000,0.996,0.000,-795.675,0.000,0.000,0.000,0.000,0.000,,1466.604,0.000,0.000,0.000,1473.510,0.000,0.000,0.000,3.403,0.000,0.000,244.957,,1671.501,0.000,0.000,252.891,-752.278,0.000,0.000,0.000,0.000,0.000,0.000,1829.480,0.000,1473.510,0.000,0.000,0.000,1473.510,0.000,0.000,5142.472,0.000,0.000,0.000,6370.673,524.486,0.000,467.040,5142.472,12906.978,-1352.922,194.589
Z0116,531.865,747.863,1511.940,95.000,0.000,2.857,12.310,82.564,2.128,0.000,120.081,0.000,89.742,0.000,0.000,0.000,0.000,28.711,83.597,0.000,0.000,0.000,-1.751,,81.711,0.000,0.000,7.178,97.467,0.000,0.000,17.740,4.784,20.698,85.353,0.000,0.000,0.000,0.000,0.000,0.000,96.065,0.000,0.000,0.000,0.000,0.000,0.000,-1.829,0.000,0.000,-2.202,96.065,0.000,0.000,0.000,-10.420,0.000,0.000,103.204,8.973,1.887,0.000,0.000,,0.000,49.155,-1.028,0.040,0.000,0.000,-0.140,0.000,0.000,0.000,-0.889,20.735,0.000,0.030,0.000,-7.563,0.000,0.000,0.000,0.000,0.000,,12.310,0.000,0.000,0.000,70.041,0.000,0.000,0.000,1.729,0.000,0.000,1.829,,82.564,0.000,0.000,3.827,-6.674,0.000,0.000,0.000,0.000,0.000,0.000,8.936,0.000,70.041,0.000,0.000,0.000,70.041,0.000,0.000,85.353,0.000,0.000,0.000,81.681,9.378,0.000,3.366,85.353,49.155,-10.108,10.793
Z0117,5121.432,2845.602,5690.480,537.000,0.000,82.240,268.375,252.719,6.002,0.000,693.459,97.067,1199.214,0.000,0.000,0.000,0.000,254.825,722.761,0.000,0.000,0.000,-42.397,,683.238,0.000,0.000,64.067,675.555,0.000,0.000,242.311,51.922,163.722,499.301,0.000,0.000,0.000,0.000,0.000,0.000,554.767,0.000,0.000,0.000,0.000,0.000,0.000,-30.697,0.000,0.000,-98.061,554.767,0.000,0.000,0.000,-225.483,0.000,0.000,315.899,80.084,39.523,0.000,0.000,,0.000,744.899,-51.543,0.185,0.000,0.000,-0.495,882.427,22.198,0.000,-36.890,185.399,0.000,0.122,0.000,-143.243,0.000,0.000,0.000,0.000,0.000,,268.375,0.000,0.000,0.000,222.810,0.000,0.000,0.000,2.624,0.000,0.000,36.727,,252.719,0.000,0.000,41.538,-106.353,0.000,0.000,0.000,0.000,0.000,0.000,105.585,0.000,222.810,0.000,0.000,0.000,222.810,0.000,201.803,499.301,0.000,0.000,0.000,586.049,49.463,0.000,56.919,499.301,744.899,-170.314,27.285
Z0119,976.299,211.082,1084.777,62.000,0.000,0.000,0.000,166.248,1.035,0.000,260.619,0.000,177.280,0.000,0.000,0.000,0.000,17.899,33.625,0.000,0.000,0.000,0.000,,33.625,0.000,0.000,11.032,211.091,0.000,0.000,0.000,9.013,17.886,190.007,0.000,0.000,0.000,0.000,0.000,0.000,208.495,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,208.495,0.000,0.000,0.000,0.000,0.000,0.000,207.810,13.790,0.000,0.000,0.000,,0.000,0.000,0.000,0.049,0.000,0.000,0.000,0.000,0.000,0.000,0.000,17.899,0.000,0.029,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,0.000,0.000,142.947,0.000,0.000,0.000,0.758,0.000,0.000,5.994,,166.248,0.000,0.000,7.211,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,142.947,0.000,0.000,0.000,142.947,0.000,0.000,190.007,0.000,0.000,0.000,33.597,30.560,0.000,9.180,190.007,0.000,0.000,22.543
